AvgTicketPrice,Cancelled,Carrier,Dest,DestAirportID,DestCityName,DestCountry,DestLocation,DestRegion,DestWeather,DistanceKilometers,DistanceMiles,FlightDelay,FlightDelayMin,FlightDelayType,FlightNum,FlightTimeHour,FlightTimeMin,Origin,OriginAirportID,OriginCityName,OriginCountry,OriginLocation,OriginRegion,OriginWeather,"_id","_index","_score","_type",dayOfWeek,"hour_of_day",timestamp
"$716.16",false,"Kibana Airlines","Pittsburgh International Airport",PIT,Pittsburgh,US,"{""coordinates"":[-80.23290253,40.49150085],""type"":""Point""}","US-PA",Sunny,"7105.7188","4415.2886",false,0,"No Delay",J45CHYH,"6.233086454280514","373.9852","Pisa International Airport",PI05,Pisa,IT,"{""coordinates"":[10.3927,43.683899],""type"":""Point""}","IT-52",Cloudy,"-VlPinkBgC8vM3j0XLc_","kibana_sample_data_flights",,"_doc",3,23,"2021-05-13T23:38:13.000Z"
"$757.82",false,"ES-Air","Kempegowda International Airport",BLR,Bangalore,IN,"{""coordinates"":[77.706299,13.1979],""type"":""Point""}","SE-BD",Rain,"7125.6724","4427.6875",false,0,"No Delay",Y41U3YQ,"5.938060157726986","356.2836","Bologna Guglielmo Marconi Airport",BO08,Bologna,IT,"{""coordinates"":[11.2887,44.5354],""type"":""Point""}","IT-45",Cloudy,X1lPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,23,"2021-05-13T23:37:39.000Z"
"$277.82",false,"ES-Air","Warsaw Chopin Airport",WAW,Warsaw,PL,"{""coordinates"":[20.96710014,52.16569901],""type"":""Point""}","PL-MZ",Sunny,"7601.144","4723.132",true,135,"NAS Delay",EAZEWS8,"13.766884866641735","826.01306","Piedmont Triad International Airport",GSO,Greensboro,US,"{""coordinates"":[-79.93730164,36.09780121],""type"":""Point""}","US-NC",Rain,CFlPinkBgC8vM3j0Xblk,"kibana_sample_data_flights",,"_doc",3,23,"2021-05-13T23:26:24.000Z"
"$728.79",true,"Kibana Airlines","Jeju International Airport",CJU,"Jeju City",KR,"{""coordinates"":[126.4929962,33.51129913],""type"":""Point""}","SE-BD",Rain,"7422.8228","4612.328",true,225,"NAS Delay",3V9TOGC,"9.64112925166555","578.4678","Helsinki Vantaa Airport",HEL,Helsinki,FI,"{""coordinates"":[24.9633007,60.31719971],""type"":""Point""}","FI-ES","Heavy Fog",H1lPinkBgC8vM3j0Xblk,"kibana_sample_data_flights",,"_doc",3,23,"2021-05-13T23:22:43.000Z"
"$446.09",false,"ES-Air","Warsaw Chopin Airport",WAW,Warsaw,PL,"{""coordinates"":[20.96710014,52.16569901],""type"":""Point""}","PL-MZ",Clear,"6614.5327","4110.08",false,0,"No Delay",HZSVZ5U,"8.480170057094888","508.8102","Kempegowda International Airport",BLR,Bangalore,IN,"{""coordinates"":[77.706299,13.1979],""type"":""Point""}","SE-BD",Rain,YVlPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,23,"2021-05-13T23:14:39.000Z"
"$741.99",true,"ES-Air","Treviso-Sant'Angelo Airport",TV01,Treviso,IT,"{""coordinates"":[12.1944,45.648399],""type"":""Point""}","IT-34","Damaging Wind","1151.7043","715.63586",true,300,"Late Aircraft Delay",H06BQDK,"6.279671437659041","376.78027","London Luton Airport",LTN,London,GB,"{""coordinates"":[-0.368333012,51.87469864],""type"":""Point""}","GB-ENG",Clear,LVlPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,23,"2021-05-13T23:14:21.000Z"
"$743.13",false,"Logstash Airways","Sheremetyevo International Airport",SVO,Moscow,RU,"{""coordinates"":[37.4146,55.972599],""type"":""Point""}","RU-MOS",Rain,"7161.448","4449.918",false,0,"No Delay",B2OPBQL,"8.525533862133338","511.53204","Ottawa Macdonald-Cartier International Airport",YOW,Ottawa,CA,"{""coordinates"":[-75.66919708,45.32249832],""type"":""Point""}","CA-ON",Sunny,AllPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,23,"2021-05-13T23:12:05.000Z"
"$316.89",false,JetBeats,"Naples International Airport",NA01,Naples,IT,"{""coordinates"":[14.2908,40.886002],""type"":""Point""}","IT-72","Heavy Fog","7995.9346","4968.4434",false,0,"No Delay",HHKRYCT,"7.839151683140363","470.3491","King Shaka International Airport",DUR,Durban,ZA,"{""coordinates"":[31.11972222,-29.61444444],""type"":""Point""}","SE-BD",Clear,yllPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,23,"2021-05-13T23:11:52.000Z"
"$592.65",false,"ES-Air","Ministro Pistarini International Airport",EZE,"Buenos Aires",AR,"{""coordinates"":[-58.5358,-34.8222],""type"":""Point""}","AR-B",Rain,"11479.14","7132.8066",false,0,"No Delay",W9QZJFY,"14.716845769786568","883.01074","Frankfurt am Main Airport",FRA,"Frankfurt am Main",DE,"{""coordinates"":[8.570556,50.033333],""type"":""Point""}","DE-HE",Rain,I1lPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,23,"2021-05-13T23:09:08.000Z"
"$588.16",false,"Kibana Airlines","Warsaw Chopin Airport",WAW,Warsaw,PL,"{""coordinates"":[20.96710014,52.16569901],""type"":""Point""}","PL-MZ",Clear,"549.6025","341.50714",true,180,"Late Aircraft Delay",DIHG49E,"3.572502554039934","214.35016","Vienna International Airport",VIE,Vienna,AT,"{""coordinates"":[16.56970024,48.11029816],""type"":""Point""}","AT-9","Damaging Wind",JFlPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,23,"2021-05-13T23:09:08.000Z"
"$132.41",false,"Kibana Airlines","Winnipeg / James Armstrong Richardson International Airport",YWG,Winnipeg,CA,"{""coordinates"":[-97.23989868,49.90999985],""type"":""Point""}","CA-MB",Rain,0,0,false,0,"No Delay",BQ0V2A6,0,0,"Winnipeg / James Armstrong Richardson International Airport",YWG,Winnipeg,CA,"{""coordinates"":[-97.23989868,49.90999985],""type"":""Point""}","CA-MB",Sunny,JVlPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,23,"2021-05-13T23:09:08.000Z"
"$641.51",false,"ES-Air","Incheon International Airport",ICN,Seoul,KR,"{""coordinates"":[126.4509964,37.46910095],""type"":""Point""}","SE-BD",Clear,"9377.737","5827.0557",false,0,"No Delay",FQU5GZ1,"8.683090208686911","520.9854","Cagliari Elmas Airport",CA07,Cagliari,IT,"{""coordinates"":[9.05428,39.251499],""type"":""Point""}","IT-88","Thunder & Lightning",pFlPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,22,"2021-05-13T22:56:45.000Z"
"$769.27",false,JetBeats,"Venice Marco Polo Airport",VE05,Venice,IT,"{""coordinates"":[12.3519,45.505299],""type"":""Point""}","IT-34",Sunny,"7056.793","4384.8877",false,0,"No Delay",SPUCF28,"6.190169346691186","371.41016","Kempegowda International Airport",BLR,Bangalore,IN,"{""coordinates"":[77.706299,13.1979],""type"":""Point""}","SE-BD",Hail,pVlPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,22,"2021-05-13T22:56:45.000Z"
"$312.48",false,"Logstash Airways","Washington Dulles International Airport",IAD,Washington,US,"{""coordinates"":[-77.45580292,38.94449997],""type"":""Point""}","US-DC",Cloudy,"7031.9414","4369.446",false,0,"No Delay",QOGSNAR,"9.015309698617909","540.9186","Treviso-Sant'Angelo Airport",TV01,Treviso,IT,"{""coordinates"":[12.1944,45.648399],""type"":""Point""}","IT-34",Clear,g1lPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,22,"2021-05-13T22:51:17.000Z"
"$870.94",false,"Logstash Airways","Sheremetyevo International Airport",SVO,Moscow,RU,"{""coordinates"":[37.4146,55.972599],""type"":""Point""}","RU-MOS","Thunder & Lightning","5508.098","3422.5735",false,0,"No Delay",8N6WZBH,"5.737602135402974","344.25613","Rajiv Gandhi International Airport",HYD,Hyderabad,IN,"{""coordinates"":[78.42985535,17.23131752],""type"":""Point""}","SE-BD",Hail,"_llPinkBgC8vM3j0Xbhk","kibana_sample_data_flights",,"_doc",3,22,"2021-05-13T22:45:24.000Z"
"$865.8",true,JetBeats,"Kempegowda International Airport",BLR,Bangalore,IN,"{""coordinates"":[77.706299,13.1979],""type"":""Point""}","SE-BD",Sunny,"5546.75","3446.5906",true,135,"Carrier Delay",3K9Z6T7,"9.953819138863832","597.2291","Gimpo International Airport",GMP,Seoul,KR,"{""coordinates"":[126.791,37.5583],""type"":""Point""}","SE-BD","Damaging Wind",aFlPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,22,"2021-05-13T22:43:21.000Z"
"$946.47",false,JetBeats,"Manchester Airport",MAN,Manchester,GB,"{""coordinates"":[-2.274950027,53.35369873],""type"":""Point""}","GB-ENG",Sunny,"5678.8486","3528.673",true,315,"NAS Delay",A6HLQUK,"13.854316416447526","831.259","Al Maktoum International Airport",DWC,"Jebel Ali",AE,"{""coordinates"":[55.161389,24.896356],""type"":""Point""}","SE-BD","Thunder & Lightning",2VlPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,22,"2021-05-13T22:37:37.000Z"
"$127.92",false,"Logstash Airways","Genoa Cristoforo Colombo Airport",GE01,Genova,IT,"{""coordinates"":[8.8375,44.4133],""type"":""Point""}","IT-42",Cloudy,"778.67737","483.8477",false,0,"No Delay",2UQ0RLN,"0.8651970584267965","51.911823","Falcone Borsellino Airport",PA03,Palermo,IT,"{""coordinates"":[13.091,38.175999],""type"":""Point""}","IT-82",Sunny,IVlPinkBgC8vM3j0Xblk,"kibana_sample_data_flights",,"_doc",3,22,"2021-05-13T22:28:09.000Z"
"$715.82",false,"Logstash Airways","Oslo Gardermoen Airport",OSL,Oslo,NO,"{""coordinates"":[11.10039997,60.19390106],""type"":""Point""}","NO-02",Cloudy,"7739.231","4808.935",false,0,"No Delay",QWT7T5C,"7.165954392384042","429.95728","New Chitose Airport",CTS,"Chitose / Tomakomai",JP,"{""coordinates"":[141.6920013,42.77519989],""type"":""Point""}","SE-BD",Clear,2FlPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,22,"2021-05-13T22:26:44.000Z"
"$844.16",false,"Logstash Airways","Verona Villafranca Airport",VR10,Verona,IT,"{""coordinates"":[10.8885,45.395699],""type"":""Point""}","IT-34",Rain,"6918.101","4298.7085",false,0,"No Delay",8VT60SQ,"8.235834485662293","494.15005","Rajiv Gandhi International Airport",HYD,Hyderabad,IN,"{""coordinates"":[78.42985535,17.23131752],""type"":""Point""}","SE-BD",Rain,TFlPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,22,"2021-05-13T22:18:25.000Z"
"$385.14",false,"Logstash Airways","Berlin-Tegel Airport",TXL,Berlin,DE,"{""coordinates"":[13.2877,52.5597],""type"":""Point""}","DE-BE",Rain,"6906.7173","4291.6353",false,0,"No Delay",XFPE11G,"5.755597624054995","345.33585","Austin Straubel International Airport",GRB,"Green Bay",US,"{""coordinates"":[-88.12960052,44.48509979],""type"":""Point""}","US-WI",Cloudy,ZFlPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,22,"2021-05-13T22:16:00.000Z"
"$164.75",false,"Kibana Airlines","Mariscal Sucre International Airport",UIO,Quito,EC,"{""coordinates"":[-78.3575,-0.129166667],""type"":""Point""}","SE-BD","Heavy Fog",0,0,true,75,"Carrier Delay",711E1CD,"1.25",75,"Mariscal Sucre International Airport",UIO,Quito,EC,"{""coordinates"":[-78.3575,-0.129166667],""type"":""Point""}","EC-P",Rain,J1lPinkBgC8vM3j0Xblk,"kibana_sample_data_flights",,"_doc",3,22,"2021-05-13T22:11:01.000Z"
"$126.04",false,"ES-Air","Winnipeg / James Armstrong Richardson International Airport",YWG,Winnipeg,CA,"{""coordinates"":[-97.23989868,49.90999985],""type"":""Point""}","CA-MB","Heavy Fog",0,0,false,0,"No Delay",DE0WXTT,0,0,"Winnipeg / James Armstrong Richardson International Airport",YWG,Winnipeg,CA,"{""coordinates"":[-97.23989868,49.90999985],""type"":""Point""}","CA-MB",Clear,4llPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,22,"2021-05-13T22:07:50.000Z"
"$902.64",false,"Kibana Airlines","Stockholm-Arlanda Airport",ARN,Stockholm,SE,"{""coordinates"":[17.91860008,59.65190125],""type"":""Point""}","SE-AB",Cloudy,"2024.1324","1257.7377",false,0,"No Delay",4WCFJ3Y,"2.8112951334563827","168.6777","Leonardo da Vinci___Fiumicino Airport",RM11,Rome,IT,"{""coordinates"":[12.2388889,41.8002778],""type"":""Point""}","IT-62","Heavy Fog",G1lPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,22,"2021-05-13T22:02:05.000Z"
"$962.27",false,"Kibana Airlines","Jeju International Airport",CJU,"Jeju City",KR,"{""coordinates"":[126.4929962,33.51129913],""type"":""Point""}","SE-BD",Rain,"6939.164","4311.7964",false,0,"No Delay",3O8PM8I,"8.896364086761356","533.78186","Abu Dhabi International Airport",AUH,"Abu Dhabi",AE,"{""coordinates"":[54.65110016,24.43300056],""type"":""Point""}","SE-BD",Rain,sllPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,21,"2021-05-13T21:57:08.000Z"
"$423.28",false,"Logstash Airways","MBS International Airport",MBS,Saginaw,US,"{""coordinates"":[-84.07959747,43.53290176],""type"":""Point""}","US-MI",Cloudy,"13456.829","8361.686",true,75,"Late Aircraft Delay",6IZPV6N,"13.710026846921231","822.6016","Kempegowda International Airport",BLR,Bangalore,IN,"{""coordinates"":[77.706299,13.1979],""type"":""Point""}","SE-BD",Sunny,N1lPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,21,"2021-05-13T21:55:10.000Z"
"$816.9",false,"ES-Air","Winnipeg / James Armstrong Richardson International Airport",YWG,Winnipeg,CA,"{""coordinates"":[-97.23989868,49.90999985],""type"":""Point""}","CA-MB",Rain,"6289.219","3907.9395",false,0,"No Delay",SHYBB4G,"9.529119714309127","571.7472","Olenya Air Base",XLMO,Olenegorsk,RU,"{""coordinates"":[33.46390152,68.15180206],""type"":""Point""}","RU-MUR",Clear,0VlPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,21,"2021-05-13T21:54:54.000Z"
"$479.97",false,JetBeats,"Shanghai Hongqiao International Airport",SHA,Shanghai,CN,"{""coordinates"":[121.3359985,31.19790077],""type"":""Point""}","SE-BD",Sunny,"10517.385","6535.1997",false,0,"No Delay",01F7UGE,"14.607478767277975","876.4487","McCarran International Airport",LAS,"Las Vegas",US,"{""coordinates"":[-115.1520004,36.08010101],""type"":""Point""}","US-NV","Thunder & Lightning","6llPinkBgC8vM3j0XLc_","kibana_sample_data_flights",,"_doc",3,21,"2021-05-13T21:51:25.000Z"
"$533.15",false,"ES-Air","Warsaw Chopin Airport",WAW,Warsaw,PL,"{""coordinates"":[20.96710014,52.16569901],""type"":""Point""}","PL-MZ",Cloudy,"524.7158","326.0433",false,0,"No Delay",O4N0HKQ,"0.6727126016891654","40.362755","Berlin-Tegel Airport",TXL,Berlin,DE,"{""coordinates"":[13.2877,52.5597],""type"":""Point""}","DE-BE",Clear,WVlPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,21,"2021-05-13T21:50:34.000Z"
"$144.38",false,JetBeats,"Winnipeg / James Armstrong Richardson International Airport",YWG,Winnipeg,CA,"{""coordinates"":[-97.23989868,49.90999985],""type"":""Point""}","CA-MB","Heavy Fog","1190.309","739.6237",false,0,"No Delay",U5AAR8Z,"1.0441306781960453","62.647842","Edmonton International Airport",CYEG,Edmonton,CA,"{""coordinates"":[-113.5800018,53.30970001],""type"":""Point""}","CA-AB","Heavy Fog",CVlPinkBgC8vM3j0Xblk,"kibana_sample_data_flights",,"_doc",3,21,"2021-05-13T21:46:17.000Z"
"$878.95",false,"Logstash Airways","Memphis International Airport",MEM,Memphis,US,"{""coordinates"":[-89.97669983,35.04240036],""type"":""Point""}","US-TN",Sunny,"2997.5513","1862.592",false,0,"No Delay",YCJLXU8,"4.541744324345098","272.50467","Luis Munoz Marin International Airport",SJU,"San Juan",PR,"{""coordinates"":[-66.00180054,18.43939972],""type"":""Point""}","PR-U-A",Hail,eVlPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,21,"2021-05-13T21:44:32.000Z"
"$985.67",false,JetBeats,"Olenya Air Base",XLMO,Olenegorsk,RU,"{""coordinates"":[33.46390152,68.15180206],""type"":""Point""}","RU-MUR","Damaging Wind","8501.799","5282.773",false,0,"No Delay",ADUQ8N6,"7.084832288006424","425.08994","Luis Munoz Marin International Airport",SJU,"San Juan",PR,"{""coordinates"":[-66.00180054,18.43939972],""type"":""Point""}","PR-U-A",Cloudy,tVlPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,21,"2021-05-13T21:40:07.000Z"
"$459.18",false,"Kibana Airlines","Shanghai Pudong International Airport",PVG,Shanghai,CN,"{""coordinates"":[121.8050003,31.14340019],""type"":""Point""}","SE-BD",Clear,"11292.093","7016.5815",false,0,"No Delay",444G8WP,"14.477042332170672","868.62256","Chicago Rockford International Airport",RFD,"Chicago/Rockford",US,"{""coordinates"":[-89.09719849,42.19540024],""type"":""Point""}","US-IL",Sunny,2llPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,21,"2021-05-13T21:35:31.000Z"
"$279.29",false,"Kibana Airlines","Jorge Chavez International Airport",LIM,Lima,PE,"{""coordinates"":[-77.114304,-12.0219],""type"":""Point""}","SE-BD",Clear,"9842.949","6116.125",false,0,"No Delay",0ND0IU0,"13.670762272535194","820.2457","Dublin Airport",DUB,Dublin,IE,"{""coordinates"":[-6.270070076,53.42129898],""type"":""Point""}","IE-D",Clear,b1lPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,21,"2021-05-13T21:31:44.000Z"
"$436.27",false,JetBeats,"Stockholm-Arlanda Airport",ARN,Stockholm,SE,"{""coordinates"":[17.91860008,59.65190125],""type"":""Point""}","SE-AB",Sunny,"2317.1836","1439.8312",false,0,"No Delay",DRX0CDY,"2.4137329540029993","144.82397","Barcelona International Airport",BCN,Barcelona,ES,"{""coordinates"":[2.078459978,41.29710007],""type"":""Point""}","ES-CT",Cloudy,GVlPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,21,"2021-05-13T21:27:50.000Z"
"$572.16",false,"Logstash Airways","Shanghai Pudong International Airport",PVG,Shanghai,CN,"{""coordinates"":[121.8050003,31.14340019],""type"":""Point""}","SE-BD","Thunder & Lightning","15973.507","9925.477",false,0,"No Delay",60GPHF0,"17.748340417536195","1064.9004","Mariscal Sucre International Airport",UIO,Quito,EC,"{""coordinates"":[-78.3575,-0.129166667],""type"":""Point""}","EC-P",Sunny,GllPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,21,"2021-05-13T21:27:50.000Z"
"$305.51",false,"Logstash Airways","Gimpo International Airport",GMP,Seoul,KR,"{""coordinates"":[126.791,37.5583],""type"":""Point""}","SE-BD",Rain,"928.87335","577.1752",false,0,"No Delay",GKHJRPL,"1.290101883914794","77.40611","Beijing Capital International Airport",PEK,Beijing,CN,"{""coordinates"":[116.5849991,40.08010101],""type"":""Point""}","SE-BD",Sunny,wVlPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,21,"2021-05-13T21:26:38.000Z"
"$255.03",false,JetBeats,"Venice Marco Polo Airport",VE05,Venice,IT,"{""coordinates"":[12.3519,45.505299],""type"":""Point""}","IT-34","Thunder & Lightning","8456.095","5254.374",true,165,"Weather Delay",PMGRPBR,"12.145661102984235","728.7397","Tulsa International Airport",TUL,Tulsa,US,"{""coordinates"":[-95.88809967,36.19839859],""type"":""Point""}","US-OK","Thunder & Lightning",MFlPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,21,"2021-05-13T21:17:58.000Z"
"$333.08",false,"ES-Air","Pisa International Airport",PI05,Pisa,IT,"{""coordinates"":[10.3927,43.683899],""type"":""Point""}","IT-52",Clear,"1421.2268","883.1094",false,0,"No Delay",P35LMCX,"1.1843556392882444","71.06134","Manchester Airport",MAN,Manchester,GB,"{""coordinates"":[-2.274950027,53.35369873],""type"":""Point""}","GB-ENG",Rain,6VlPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,21,"2021-05-13T21:17:00.000Z"
"$373.65",false,"ES-Air","Milano Linate Airport",MI11,Milan,IT,"{""coordinates"":[9.27674,45.445099],""type"":""Point""}","IT-25",Sunny,"15622.813","9707.566",false,0,"No Delay",744LUMZ,"14.465568129119726","867.9341","Adelaide International Airport",ADL,Adelaide,AU,"{""coordinates"":[138.531006,-34.945],""type"":""Point""}","SE-BD","Heavy Fog",L1lPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,21,"2021-05-13T21:16:07.000Z"
"$733.46",false,JetBeats,"Vienna International Airport",VIE,Vienna,AT,"{""coordinates"":[16.56970024,48.11029816],""type"":""Point""}","AT-9",Sunny,"7366.6885","4577.4478",true,255,"Security Delay",NOJRPD4,"13.019866953029862","781.192","Chengdu Shuangliu International Airport",CTU,Chengdu,CN,"{""coordinates"":[103.9469986,30.57850075],""type"":""Point""}","SE-BD","Heavy Fog",kVlPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,21,"2021-05-13T21:15:56.000Z"
"$584.81",false,"ES-Air","Xi'an Xianyang International Airport",XIY,"Xi'an",CN,"{""coordinates"":[108.751999,34.447102],""type"":""Point""}","SE-BD",Sunny,"10316.156","6410.162",false,0,"No Delay",W4CT7KP,"8.59679655534584","515.8078","Winnipeg / James Armstrong Richardson International Airport",YWG,Winnipeg,CA,"{""coordinates"":[-97.23989868,49.90999985],""type"":""Point""}","CA-MB",Sunny,SFlPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,21,"2021-05-13T21:14:09.000Z"
"$334.17",false,"Logstash Airways","Frankfurt am Main Airport",FRA,"Frankfurt am Main",DE,"{""coordinates"":[8.570556,50.033333],""type"":""Point""}","DE-HE",Clear,"6510.916","4045.6956",false,0,"No Delay",7RNDISR,"5.711329793456877","342.67978","Erie International Tom Ridge Field",ERI,Erie,US,"{""coordinates"":[-80.17386675,42.08312701],""type"":""Point""}","US-PA",Cloudy,hFlPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,21,"2021-05-13T21:13:44.000Z"
"$110.2",true,"ES-Air","Xi'an Xianyang International Airport",XIY,"Xi'an",CN,"{""coordinates"":[108.751999,34.447102],""type"":""Point""}","SE-BD","Heavy Fog",0,0,false,0,"No Delay",IW0X500,0,0,"Xi'an Xianyang International Airport",XIY,"Xi'an",CN,"{""coordinates"":[108.751999,34.447102],""type"":""Point""}","SE-BD","Heavy Fog",wllPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,21,"2021-05-13T21:03:38.000Z"
"$590.93",false,"ES-Air","Ministro Pistarini International Airport",EZE,"Buenos Aires",AR,"{""coordinates"":[-58.5358,-34.8222],""type"":""Point""}","SE-BD",Sunny,"19538.82","12140.86",true,270,"Late Aircraft Delay",6ZZJT9H,"20.782350469735107","1246.941","Jeju International Airport",CJU,"Jeju City",KR,"{""coordinates"":[126.4929962,33.51129913],""type"":""Point""}","SE-BD",Sunny,cFlPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,21,"2021-05-13T21:01:42.000Z"
"$608.17",false,"ES-Air","Turin Airport",TO11,Torino,IT,"{""coordinates"":[7.64963,45.200802],""type"":""Point""}","IT-21",Clear,"1211.3798","752.7165",false,0,"No Delay",CDA1J01,"1.1216479746040118","67.29888","Copenhagen Kastrup Airport",CPH,Copenhagen,DK,"{""coordinates"":[12.65600014,55.61790085],""type"":""Point""}","DK-84",Rain,nllPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,20,"2021-05-13T20:57:59.000Z"
"$923.28",true,JetBeats,"Ukrainka Air Base",XHBU,Belogorsk,RU,"{""coordinates"":[128.445007,51.169997],""type"":""Point""}","RU-AMU",Clear,"9688.45","6020.124",true,345,"Late Aircraft Delay",6VEB6C4,"16.51494472495656","990.89667","Sydney Kingsford Smith International Airport",SYD,Sydney,AU,"{""coordinates"":[151.177002,-33.94609833],""type"":""Point""}","SE-BD",Hail,oVlPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,20,"2021-05-13T20:57:44.000Z"
"$592.8",false,"Logstash Airways","Warsaw Chopin Airport",WAW,Warsaw,PL,"{""coordinates"":[20.96710014,52.16569901],""type"":""Point""}","PL-MZ",Cloudy,"15433.141","9589.709",true,225,"Carrier Delay",HSP92AO,"20.897933674236462","1253.876","Melbourne International Airport",MEL,Melbourne,AU,"{""coordinates"":[144.843002,-37.673302],""type"":""Point""}","SE-BD","Heavy Fog",0FlPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,20,"2021-05-13T20:54:43.000Z"
"$738.21",false,"Kibana Airlines","Leonardo da Vinci___Fiumicino Airport",RM11,Rome,IT,"{""coordinates"":[12.2388889,41.8002778],""type"":""Point""}","IT-62",Rain,"1198.7733","744.88324",false,0,"No Delay",21OQOND,"1.1752680056706708","70.51608","Berlin-Tegel Airport",TXL,Berlin,DE,"{""coordinates"":[13.2877,52.5597],""type"":""Point""}","DE-BE","Thunder & Lightning",vllPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,20,"2021-05-13T20:52:18.000Z"
"$410.99",false,JetBeats,"Tucson International Airport",TUS,Tucson,US,"{""coordinates"":[-110.9410019,32.11610031],""type"":""Point""}","US-AZ",Rain,"9768.526","6069.881",false,0,"No Delay",V1I1B7A,"11.629198149796363","697.7519","Chubu Centrair International Airport",NGO,Tokoname,JP,"{""coordinates"":[136.8049927,34.85839844],""type"":""Point""}","SE-BD",Sunny,s1lPinkBgC8vM3j0Xbhk,"kibana_sample_data_flights",,"_doc",3,20,"2021-05-13T20:49:50.000Z"
"$153.79",false,"ES-Air","General Mitchell International Airport",MKE,Milwaukee,US,"{""coordinates"":[-87.89659882,42.94720078],""type"":""Point""}","US-WI",Sunny,"129.53241","80.48771",false,0,"No Delay",U8PWHPH,"0.10794367733913883","6.4766207","Chicago Midway International Airport",MDW,Chicago,US,"{""coordinates"":[-87.75240326,41.7859993],""type"":""Point""}","US-IL",Cloudy,GVlPinkBgC8vM3j0Xblk,"kibana_sample_data_flights",,"_doc",3,20,"2021-05-13T20:48:46.000Z"
"$773.13",false,"ES-Air","Frankfurt am Main Airport",FRA,"Frankfurt am Main",DE,"{""coordinates"":[8.570556,50.033333],""type"":""Point""}","DE-HE","Thunder & Lightning","1090.0181","677.3058",false,0,"No Delay",G03IV35,"1.135435432737031","68.12613","Dublin Airport",DUB,Dublin,IE,"{""coordinates"":[-6.270070076,53.42129898],""type"":""Point""}","IE-D",Clear,"7FlPinkBgC8vM3j0XLc_","kibana_sample_data_flights",,"_doc",3,20,"2021-05-13T20:45:42.000Z"
"$208.28",true,"ES-Air","Barcelona International Airport",BCN,Barcelona,ES,"{""coordinates"":[2.078459978,41.29710007],""type"":""Point""}","ES-CT",Cloudy,0,0,false,0,"No Delay",1Y0TZOE,0,0,"Barcelona International Airport",BCN,Barcelona,ES,"{""coordinates"":[2.078459978,41.29710007],""type"":""Point""}","ES-CT","Damaging Wind","_VlPinkBgC8vM3j0Xbdk","kibana_sample_data_flights",,"_doc",3,20,"2021-05-13T20:39:03.000Z"
